5	 0 4 204 10551408 1 0
6	 0 5 204 10551408 1 0
8	 0 7 204 10551408 1 0
9	 0 8 205 10551408 1 0
10	 0 9 205 10551408 1 0
11	 0 10 205 10551408 1 0
3	 0 2 205 10551408 1 0
4	 0 3 205 10551408 1 205
5	 0 4 205 10551408 1 0
6	 0 5 205 10551408 1 0
8	 0 7 205 10551408 1 0
9	 0 8 206 10551408 1 0
10	 0 9 206 10551408 1 0
11	 0 10 206 10551408 1 0
3	 0 2 206 10551408 1 0
4	 0 3 206 10551408 1 206
5	 0 4 206 10551408 1 0
6	 0 5 206 10551408 1 0
8	 0 7 206 10551408 1 0
9	 0 8 207 10551408 1 0
10	 0 9 207 10551408 1 0
11	 0 10 207 10551408 1 0
3	 0 2 207 10551408 1 0
4	 0 3 207 10551408 1 207
5	 0 4 207 10551408 1 0
6	 0 5 207 10551408 1 0
8	 0 7 207 10551408 1 0
9	 0 8 208 10551408 1 0
10	 0 9 208 10551408 1 0
11	 0 10 208 10551408 1 0
3	 0 2 208 10551408 1 0
4	 0 3 208 10551408 1 208
5	 0 4 208 10551408 1 0
6	 0 5 208 10551408 1 0
8	 0 7 208 10551408 1 0
9	 0 8 209 10551408 1 0
10	 0 9 209 10551408 1 0
11	 0 10 209 10551408 1 0
3	 0 2 209 10551408 1 0
4	 0 3 209 10551408 1 209
5	 0 4 209 10551408 1 0
6	 0 5 209 10551408 1 0
8	 0 7 209 10551408 1 0
9	 0 8 210 10551408 1 0
10	 0 9 210 10551408 1 0
11	 0 10 210 10551408 1 0
3	 0 2 210 10551408 1 0
4	 0 3 210 10551408 1 210
5	 0 4 210 10551408 1 0
6	 0 5 210 10551408 1 0
8	 0 7 210 10551408 1 0
9	 0 8 211 10551408 1 0
10	 0 9 211 10551408 1 0
11	 0 10 211 10551408 1 0
3	 0 2 211 10551408 1 0
4	 0 3 211 10551408 1 211
5	 0 4 211 10551408 1 0
6	 0 5 211 10551408 1 0
8	 0 7 211 10551408 1 0
9	 0 8 212 10551408 1 0
10	 0 9 212 10551408 1 0
11	 0 10 212 10551408 1 0
3	 0 2 212 10551408 1 0
4	 0 3 212 10551408 1 212
5	 0 4 212 10551408 1 0
6	 0 5 212 10551408 1 0
8	 0 7 212 10551408 1 0
9	 0 8 213 10551408 1 0
10	 0 9 213 10551408 1 0
11	 0 10 213 10551408 1 0
3	 0 2 213 10551408 1 0
4	 0 3 213 10551408 1 213
5	 0 4 213 10551408 1 0
6	 0 5 213 10551408 1 0
8	 0 7 213 10551408 1 0
9	 0 8 214 10551408 1 0
10	 0 9 214 10551408 1 0
11	 0 10 214 10551408 1 0
3	 0 2 214 10551408 1 0
4	 0 3 214 10551408 1 214
5	 0 4 214 10551408 1 0
6	 0 5 214 10551408 1 0
8	 0 7 214 10551408 1 0
9	 0 8 215 10551408 1 0
10	 0 9 215 10551408 1 0
11	 0 10 215 10551408 1 0
3	 0 2 215 10551408 1 0
4	 0 3 215 10551408 1 215
5	 0 4 215 10551408 1 0
6	 0 5 215 10551408 1 0
8	 0 7 215 10551408 1 0
9	 0 8 216 10551408 1 0
10	 0 9 216 10551408 1 0
11	 0 10 216 10551408 1 0
3	 0 2 216 10551408 1 0
4	 0 3 216 10551408 1 216
5	 0 4 216 10551408 1 0
6	 0 5 216 10551408 1 0
8	 0 7 216 10551408 1 0
9	 0 8 217 10551408 1 0
10	 0 9 217 10551408 1 0
11	 0 10 217 10551408 1 0
3	 0 2 217 10551408 1 0
4	 0 3 217 10551408 1 217
5	 0 4 217 10551408 1 0
6	 0 5 217 10551408 1 0
8	 0 7 217 10551408 1 0
9	 0 8 218 10551408 1 0
10	 0 9 218 10551408 1 0
11	 0 10 218 10551408 1 0
3	 0 2 218 10551408 1 0
4	 0 3 218 10551408 1 218
5	 0 4 218 10551408 1 0
6	 0 5 218 10551408 1 0
8	 0 7 218 10551408 1 0
9	 0 8 219 10551408 1 0
10	 0 9 219 10551408 1 0
11	 0 10 219 10551408 1 0
3	 0 2 219 10551408 1 0
4	 0 3 219 10551408 1 219
5	 0 4 219 10551408 1 0
6	 0 5 219 10551408 1 0
8	 0 7 219 10551408 1 0
9	 0 8 220 10551408 1 0
10	 0 9 220 10551408 1 0
11	 0 10 220 10551408 1 0
3	 0 2 220 10551408 1 0
4	 0 3 220 10551408 1 220
5	 0 4 220 10551408 1 0
6	 0 5 220 10551408 1 0
8	 0 7 220 10551408 1 0
9	 0 8 221 10551408 1 0
10	 0 9 221 10551408 1 0
11	 0 10 221 10551408 1 0
3	 0 2 221 10551408 1 0
4	 0 3 221 10551408 1 221
5	 0 4 221 10551408 1 0
6	 0 5 221 10551408 1 0
8	 0 7 221 10551408 1 0
9	 0 8 222 10551408 1 0
10	 0 9 222 10551408 1 0
11	 0 10 222 10551408 1 0
3	 0 2 222 10551408 1 0
4	 0 3 222 10551408 1 222
5	 0 4 222 10551408 1 0
6	 0 5 222 10551408 1 0
8	 0 7 222 10551408 1 0
9	 0 8 223 10551408 1 0
10	 0 9 223 10551408 1 0
11	 0 10 223 10551408 1 0
3	 0 2 223 10551408 1 0
4	 0 3 223 10551408 1 223
5	 0 4 223 10551408 1 0
6	 0 5 223 10551408 1 0
8	 0 7 223 10551408 1 0
9	 0 8 224 10551408 1 0
10	 0 9 224 10551408 1 0
11	 0 10 224 10551408 1 0
3	 0 2 224 10551408 1 0
4	 0 3 224 10551408 1 224
5	 0 4 224 10551408 1 0
6	 0 5 224 10551408 1 0
8	 0 7 224 10551408 1 0
9	 0 8 225 10551408 1 0
10	 0 9 225 10551408 1 0
11	 0 10 225 10551408 1 0
3	 0 2 225 10551408 1 0
4	 0 3 225 10551408 1 225
5	 0 4 225 10551408 1 0
6	 0 5 225 10551408 1 0
8	 0 7 225 10551408 1 0
9	 0 8 226 10551408 1 0
10	 0 9 226 10551408 1 0
11	 0 10 226 10551408 1 0
3	 0 2 226 10551408 1 0
4	 0 3 226 10551408 1 226
5	 0 4 226 10551408 1 0
6	 0 5 226 10551408 1 0
8	 0 7 226 10551408 1 0
9	 0 8 227 10551408 1 0
10	 0 9 227 10551408 1 0
11	 0 10 227 10551408 1 0
3	 0 2 227 10551408 1 0
4	 0 3 227 10551408 1 227
5	 0 4 227 10551408 1 0
6	 0 5 227 10551408 1 0
8	 0 7 227 10551408 1 0
9	 0 8 228 10551408 1 0
10	 0 9 228 10551408 1 0
11	 0 10 228 10551408 1 0
3	 0 2 228 10551408 1 0
4	 0 3 228 10551408 1 228
5	 0 4 228 10551408 1 0
6	 0 5 228 10551408 1 0
8	 0 7 228 10551408 1 0
9	 0 8 229 10551408 1 0
10	 0 9 229 10551408 1 0
11	 0 10 229 10551408 1 0
3	 0 2 229 10551408 1 0
4	 0 3 229 10551408 1 229
5	 0 4 229 10551408 1 0
6	 0 5 229 10551408 1 0
8	 0 7 229 10551408 1 0
9	 0 8 230 10551408 1 0
10	 0 9 230 10551408 1 0
11	 0 10 230 10551408 1 0
3	 0 2 230 10551408 1 0
4	 0 3 230 10551408 1 230
5	 0 4 230 10551408 1 0
6	 0 5 230 10551408 1 0
8	 0 7 230 10551408 1 0
9	 0 8 231 10551408 1 0
10	 0 9 231 10551408 1 0
11	 0 10 231 10551408 1 0
3	 0 2 231 10551408 1 0
4	 0 3 231 10551408 1 231
5	 0 4 231 10551408 1 0
6	 0 5 231 10551408 1 0
8	 0 7 231 10551408 1 0
9	 0 8 232 10551408 1 0
10	 0 9 232 10551408 1 0
11	 0 10 232 10551408 1 0
3	 0 2 232 10551408 1 0
4	 0 3 232 10551408 1 232
5	 0 4 232 10551408 1 0
6	 0 5 232 10551408 1 0
8	 0 7 232 10551408 1 0
9	 0 8 233 10551408 1 0
10	 0 9 233 10551408 1 0
11	 0 10 233 10551408 1 0
3	 0 2 233 10551408 1 0
4	 0 3 233 10551408 1 233
5	 0 4 233 10551408 1 0
6	 0 5 233 10551408 1 0
8	 0 7 233 10551408 1 0
9	 0 8 234 10551408 1 0
10	 0 9 234 10551408 1 0
11	 0 10 234 10551408 1 0
3	 0 2 234 10551408 1 0
4	 0 3 234 10551408 1 234
5	 0 4 234 10551408 1 0
6	 0 5 234 10551408 1 0
8	 0 7 234 10551408 1 0
9	 0 8 235 10551408 1 0
10	 0 9 235 10551408 1 0
11	 0 10 235 10551408 1 0
3	 0 2 235 10551408 1 0
4	 0 3 235 10551408 1 235
5	 0 4 235 10551408 1 0
6	 0 5 235 10551408 1 0
8	 0 7 235 10551408 1 0
9	 0 8 236 10551408 1 0
10	 0 9 236 10551408 1 0
11	 0 10 236 10551408 1 0
3	 0 2 236 10551408 1 0
4	 0 3 236 10551408 1 236
5	 0 4 236 10551408 1 0
6	 0 5 236 10551408 1 0
8	 0 7 236 10551408 1 0
9	 0 8 237 10551408 1 0
10	 0 9 237 10551408 1 0
11	 0 10 237 10551408 1 0
3	 0 2 237 10551408 1 0
4	 0 3 237 10551408 1 237
5	 0 4 237 10551408 1 0
6	 0 5 237 10551408 1 0
8	 0 7 237 10551408 1 0
9	 0 8 238 10551408 1 0
10	 0 9 238 10551408 1 0
11	 0 10 238 10551408 1 0
3	 0 2 238 10551408 1 0
4	 0 3 238 10551408 1 238
5	 0 4 238 10551408 1 0
6	 0 5 238 10551408 1 0
8	 0 7 238 10551408 1 0
9	 0 8 239 10551408 1 0
10	 0 9 239 10551408 1 0
11	 0 10 239 10551408 1 0
3	 0 2 239 10551408 1 0
4	 0 3 239 10551408 1 239
5	 0 4 239 10551408 1 0
6	 0 5 239 10551408 1 0
8	 0 7 239 10551408 1 0
9	 0 8 240 10551408 1 0
10	 0 9 240 10551408 1 0
11	 0 10 240 10551408 1 0
3	 0 2 240 10551408 1 0
4	 0 3 240 10551408 1 240
5	 0 4 240 10551408 1 0
6	 0 5 240 10551408 1 0
8	 0 7 240 10551408 1 0
9	 0 8 241 10551408 1 0
10	 0 9 241 10551408 1 0
11	 0 10 241 10551408 1 0
3	 0 2 241 10551408 1 0
4	 0 3 241 10551408 1 241
5	 0 4 241 10551408 1 0
6	 0 5 241 10551408 1 0
8	 0 7 241 10551408 1 0
9	 0 8 242 10551408 1 0
10	 0 9 242 10551408 1 0
11	 0 10 242 10551408 1 0
3	 0 2 242 10551408 1 0
4	 0 3 242 10551408 1 242
5	 0 4 242 10551408 1 0
6	 0 5 242 10551408 1 0
8	 0 7 242 10551408 1 0
9	 0 8 243 10551408 1 0
10	 0 9 243 10551408 1 0
11	 0 10 243 10551408 1 0
3	 0 2 243 10551408 1 0
4	 0 3 243 10551408 1 243
5	 0 4 243 10551408 1 0
6	 0 5 243 10551408 1 0
8	 0 7 243 10551408 1 0
9	 0 8 244 10551408 1 0
10	 0 9 244 10551408 1 0
11	 0 10 244 10551408 1 0
3	 0 2 244 10551408 1 0
4	 0 3 244 10551408 1 244
5	 0 4 244 10551408 1 0
6	 0 5 244 10551408 1 0
8	 0 7 244 10551408 1 0
9	 0 8 245 10551408 1 0
10	 0 9 245 10551408 1 0
11	 0 10 245 10551408 1 0
3	 0 2 245 10551408 1 0
4	 0 3 245 10551408 1 245
5	 0 4 245 10551408 1 0
6	 0 5 245 10551408 1 0
8	 0 7 245 10551408 1 0
9	 0 8 246 10551408 1 0
10	 0 9 246 10551408 1 0
11	 0 10 246 10551408 1 0
3	 0 2 246 10551408 1 0
4	 0 3 246 10551408 1 246
5	 0 4 246 10551408 1 0
6	 0 5 246 10551408 1 0
8	 0 7 246 10551408 1 0
9	 0 8 247 10551408 1 0
10	 0 9 247 10551408 1 0
11	 0 10 247 10551408 1 0
3	 0 2 247 10551408 1 0
4	 0 3 247 10551408 1 247
5	 0 4 247 10551408 1 0
6	 0 5 247 10551408 1 0
8	 0 7 247 10551408 1 0
9	 0 8 248 10551408 1 0
10	 0 9 248 10551408 1 0
11	 0 10 248 10551408 1 0
3	 0 2 248 10551408 1 0
4	 0 3 248 10551408 1 248
5	 0 4 248 10551408 1 0
6	 0 5 248 10551408 1 0
8	 0 7 248 10551408 1 0
9	 0 8 249 10551408 1 0
10	 0 9 249 10551408 1 0
11	 0 10 249 10551408 1 0
3	 0 2 249 10551408 1 0
4	 0 3 249 10551408 1 249
5	 0 4 249 10551408 1 0
6	 0 5 249 10551408 1 0
8	 0 7 249 10551408 1 0
9	 0 8 250 10551408 1 0
10	 0 9 250 10551408 1 0
11	 0 10 250 10551408 1 0
3	 0 2 250 10551408 1 0
4	 0 3 250 10551408 1 250
5	 0 4 250 10551408 1 0
6	 0 5 250 10551408 1 0
8	 0 7 250 10551408 1 0
9	 0 8 251 10551408 1 0
10	 0 9 251 10551408 1 0
11	 0 10 251 10551408 1 0
3	 0 2 251 10551408 1 0
4	 0 3 251 10551408 1 251
5	 0 4 251 10551408 1 0
6	 0 5 251 10551408 1 0
8	 0 7 251 10551408 1 0
9	 0 8 252 10551408 1 0
10	 0 9 252 10551408 1 0
11	 0 10 252 10551408 1 0
3	 0 2 252 10551408 1 0
4	 0 3 252 10551408 1 252
5	 0 4 252 10551408 1 0
6	 0 5 252 10551408 1 0
8	 0 7 252 10551408 1 0
9	 0 8 253 10551408 1 0
10	 0 9 253 10551408 1 0
11	 0 10 253 10551408 1 0
3	 0 2 253 10551408 1 0
4	 0 3 253 10551408 1 253
5	 0 4 253 10551408 1 0
6	 0 5 253 10551408 1 0
8	 0 7 253 10551408 1 0
9	 0 8 254 10551408 1 0
10	 0 9 254 10551408 1 0
11	 0 10 254 10551408 1 0
3	 0 2 254 10551408 1 0
4	 0 3 254 10551408 1 254
5	 0 4 254 10551408 1 0
6	 0 5 254 10551408 1 0
8	 0 7 254 10551408 1 0
9	 0 8 255 10551408 1 0
10	 0 9 255 10551408 1 0
11	 0 10 255 10551408 1 0
3	 0 2 255 10551408 1 0
4	 0 3 255 10551408 1 255
5	 0 4 255 10551408 1 0
6	 0 5 255 10551408 1 0
8	 0 7 255 10551408 1 0
9	 0 8 256 10551408 1 0
10	 0 9 256 10551408 1 0
11	 0 10 256 10551408 1 0
3	 0 2 256 10551408 1 0
4	 0 3 256 10551408 1 256
5	 0 4 256 10551408 1 0
6	 0 5 256 10551408 1 0
8	 0 7 256 10551408 1 0
9	 0 8 257 10551408 1 0
10	 0 9 257 10551408 1 0
11	 0 10 257 10551408 1 0
3	 0 2 257 10551408 1 0
4	 0 3 257 10551408 1 257
5	 0 4 257 10551408 1 0
6	 0 5 257 10551408 1 0
8	 0 7 257 10551408 1 0
9	 0 8 258 10551408 1 0
10	 0 9 258 10551408 1 0
11	 0 10 258 10551408 1 0
3	 0 2 258 10551408 1 0
4	 0 3 258 10551408 1 258
5	 0 4 258 10551408 1 0
6	 0 5 258 10551408 1 0
8	 0 7 258 10551408 1 0
9	 0 8 259 10551408 1 0
10	 0 9 259 10551408 1 0
11	 0 10 259 10551408 1 0
3	 0 2 259 10551408 1 0
4	 0 3 259 10551408 1 259
5	 0 4 259 10551408 1 0
6	 0 5 259 10551408 1 0
8	 0 7 259 10551408 1 0
9	 0 8 260 10551408 1 0
10	 0 9 260 10551408 1 0
11	 0 10 260 10551408 1 0
3	 0 2 260 10551408 1 0
4	 0 3 260 10551408 1 260
5	 0 4 260 10551408 1 0
6	 0 5 260 10551408 1 0
8	 0 7 260 10551408 1 0
9	 0 8 261 10551408 1 0
10	 0 9 261 10551408 1 0
11	 0 10 261 10551408 1 0
3	 0 2 261 10551408 1 0
4	 0 3 261 10551408 1 261
5	 0 4 261 10551408 1 0
6	 0 5 261 10551408 1 0
8	 0 7 261 10551408 1 0
9	 0 8 262 10551408 1 0
10	 0 9 262 10551408 1 0
11	 0 10 262 10551408 1 0
3	 0 2 262 10551408 1 0
4	 0 3 262 10551408 1 262
5	 0 4 262 10551408 1 0
6	 0 5 262 10551408 1 0
8	 0 7 262 10551408 1 0
9	 0 8 263 10551408 1 0
10	 0 9 263 10551408 1 0
11	 0 10 263 10551408 1 0
3	 0 2 263 10551408 1 0
4	 0 3 263 10551408 1 263
5	 0 4 263 10551408 1 0
6	 0 5 263 10551408 1 0
8	 0 7 263 10551408 1 0
9	 0 8 264 10551408 1 0
10	 0 9 264 10551408 1 0
11	 0 10 264 10551408 1 0
3	 0 2 264 10551408 1 0
4	 0 3 264 10551408 1 264
5	 0 4 264 10551408 1 0
6	 0 5 264 10551408 1 0
8	 0 7 264 10551408 1 0
9	 0 8 265 10551408 1 0
10	 0 9 265 10551408 1 0
11	 0 10 265 10551408 1 0
3	 0 2 265 10551408 1 0
4	 0 3 265 10551408 1 265
5	 0 4 265 10551408 1 0
6	 0 5 265 10551408 1 0
8	 0 7 265 10551408 1 0
9	 0 8 266 10551408 1 0
10	 0 9 266 10551408 1 0
11	 0 10 266 10551408 1 0
3	 0 2 266 10551408 1 0
4	 0 3 266 10551408 1 266
5	 0 4 266 10551408 1 0
6	 0 5 266 10551408 1 0
8	 0 7 266 10551408 1 0
9	 0 8 267 10551408 1 0
10	 0 9 267 10551408 1 0
11	 0 10 267 10551408 1 0
3	 0 2 267 10551408 1 0
4	 0 3 267 10551408 1 267
5	 0 4 267 10551408 1 0
6	 0 5 267 10551408 1 0
8	 0 7 267 10551408 1 0
9	 0 8 268 10551408 1 0
10	 0 9 268 10551408 1 0
11	 0 10 268 10551408 1 0
3	 0 2 268 10551408 1 0
4	 0 3 268 10551408 1 268
5	 0 4 268 10551408 1 0
6	 0 5 268 10551408 1 0
8	 0 7 268 10551408 1 0
9	 0 8 269 10551408 1 0
10	 0 9 269 10551408 1 0
11	 0 10 269 10551408 1 0
3	 0 2 269 10551408 1 0
4	 0 3 269 10551408 1 269
5	 0 4 269 10551408 1 0
6	 0 5 269 10551408 1 0
8	 0 7 269 10551408 1 0
9	 0 8 270 10551408 1 0
10	 0 9 270 10551408 1 0
11	 0 10 270 10551408 1 0
3	 0 2 270 10551408 1 0
4	 0 3 270 10551408 1 270
5	 0 4 270 10551408 1 0
6	 0 5 270 10551408 1 0
8	 0 7 270 10551408 1 0
9	 0 8 271 10551408 1 0
10	 0 9 271 10551408 1 0
11	 0 10 271 10551408 1 0
3	 0 2 271 10551408 1 0
4	 0 3 271 10551408 1 271
5	 0 4 271 10551408 1 0
6	 0 5 271 10551408 1 0
8	 0 7 271 10551408 1 0
9	 0 8 272 10551408 1 0
10	 0 9 272 10551408 1 0
11	 0 10 272 10551408 1 0
3	 0 2 272 10551408 1 0
4	 0 3 272 10551408 1 272
5	 0 4 272 10551408 1 0
6	 0 5 272 10551408 1 0
8	 0 7 272 10551408 1 0
9	 0 8 273 10551408 1 0
10	 0 9 273 10551408 1 0
11	 0 10 273 10551408 1 0
3	 0 2 273 10551408 1 0
4	 0 3 273 10551408 1 273
5	 0 4 273 10551408 1 0
6	 0 5 273 10551408 1 0
8	 0 7 273 10551408 1 0
9	 0 8 274 10551408 1 0
10	 0 9 274 10551408 1 0
11	 0 10 274 10551408 1 0
3	 0 2 274 10551408 1 0
4	 0 3 274 10551408 1 274
5	 0 4 274 10551408 1 0
6	 0 5 274 10551408 1 0
8	 0 7 274 10551408 1 0
9	 0 8 275 10551408 1 0
10	 0 9 275 10551408 1 0
11	 0 10 275 10551408 1 0
3	 0 2 275 10551408 1 0
4	 0 3 275 10551408 1 275
5	 0 4 275 10551408 1 0
6	 0 5 275 10551408 1 0
8	 0 7 275 10551408 1 0
9	 0 8 276 10551408 1 0
10	 0 9 276 10551408 1 0
11	 0 10 276 10551408 1 0
3	 0 2 276 10551408 1 0
4	 0 3 276 10551408 1 276
5	 0 4 276 10551408 1 0
6	 0 5 276 10551408 1 0
8	 0 7 276 10551408 1 0
9	 0 8 277 10551408 1 0
10	 0 9 277 10551408 1 0
11	 0 10 277 10551408 1 0
3	 0 2 277 10551408 1 0
4	 0 3 277 10551408 1 277
5	 0 4 277 10551408 1 0
6	 0 5 277 10551408 1 0
8	 0 7 277 10551408 1 0
9	 0 8 278 10551408 1 0
10	 0 9 278 10551408 1 0
11	 0 10 278 10551408 1 0
3	 0 2 278 10551408 1 0
4	 0 3 278 10551408 1 278
5	 0 4 278 10551408 1 0
6	 0 5 278 10551408 1 0
8	 0 7 278 10551408 1 0
9	 0 8 279 10551408 1 0
10	 0 9 279 10551408 1 0
11	 0 10 279 10551408 1 0
3	 0 2 279 10551408 1 0
4	 0 3 279 10551408 1 279
5	 0 4 279 10551408 1 0
6	 0 5 279 10551408 1 0
8	 0 7 279 10551408 1 0
9	 0 8 280 10551408 1 0
10	 0 9 280 10551408 1 0
11	 0 10 280 10551408 1 0
3	 0 2 280 10551408 1 0
4	 0 3 280 10551408 1 280
5	 0 4 280 10551408 1 0
6	 0 5 280 10551408 1 0
8	 0 7 280 10551408 1 0
9	 0 8 281 10551408 1 0
10	 0 9 281 10551408 1 0
11	 0 10 281 10551408 1 0
3	 0 2 281 10551408 1 0
4	 0 3 281 10551408 1 281
5	 0 4 281 10551408 1 0
6	 0 5 281 10551408 1 0
8	 0 7 281 10551408 1 0
9	 0 8 282 10551408 1 0
10	 0 9 282 10551408 1 0
11	 0 10 282 10551408 1 0
3	 0 2 282 10551408 1 0
4	 0 3 282 10551408 1 282
5	 0 4 282 10551408 1 0
6	 0 5 282 10551408 1 0
8	 0 7 282 10551408 1 0
9	 0 8 283 10551408 1 0
10	 0 9 283 10551408 1 0
11	 0 10 283 10551408 1 0
3	 0 2 283 10551408 1 0
4	 0 3 283 10551408 1 283
5	 0 4 283 10551408 1 0
6	 0 5 283 10551408 1 0
8	 0 7 283 10551408 1 0
9	 0 8 284 10551408 1 0
10	 0 9 284 10551408 1 0
11	 0 10 284 10551408 1 0
3	 0 2 284 10551408 1 0
4	 0 3 284 10551408 1 284
5	 0 4 284 10551408 1 0
6	 0 5 284 10551408 1 0
8	 0 7 284 10551408 1 0
9	 0 8 285 10551408 1 0
10	 0 9 285 10551408 1 0
11	 0 10 285 10551408 1 0
3	 0 2 285 10551408 1 0
4	 0 3 285 10551408 1 285
5	 0 4 285 10551408 1 0
6	 0 5 285 10551408 1 0
8	 0 7 285 10551408 1 0
9	 0 8 286 10551408 1 0
10	 0 9 286 10551408 1 0
11	 0 10 286 10551408 1 0
3	 0 2 286 10551408 1 0
4	 0 3 286 10551408 1 286
5	 0 4 286 10551408 1 0
6	 0 5 286 10551408 1 0
8	 0 7 286 10551408 1 0
9	 0 8 287 10551408 1 0
10	 0 9 287 10551408 1 0
11	 0 10 287 10551408 1 0
3	 0 2 287 10551408 1 0
4	 0 3 287 10551408 1 287
5	 0 4 287 10551408 1 0
6	 0 5 287 10551408 1 0
8	 0 7 287 10551408 1 0
9	 0 8 288 10551408 1 0
10	 0 9 288 10551408 1 0
11	 0 10 288 10551408 1 0
3	 0 2 288 10551408 1 0
4	 0 3 288 10551408 1 288
5	 0 4 288 10551408 1 0
6	 0 5 288 10551408 1 0
8	 0 7 288 10551408 1 0
9	 0 8 289 10551408 1 0
10	 0 9 289 10551408 1 0
11	 0 10 289 10551408 1 0
3	 0 2 289 10551408 1 0
4	 0 3 289 10551408 1 289
5	 0 4 289 10551408 1 0
6	 0 5 289 10551408 1 0
8	 0 7 289 10551408 1 0
9	 0 8 290 10551408 1 0
10	 0 9 290 10551408 1 0
11	 0 10 290 10551408 1 0
3	 0 2 290 10551408 1 0
4	 0 3 290 10551408 1 290
5	 0 4 290 10551408 1 0
6	 0 5 290 10551408 1 0
8	 0 7 290 10551408 1 0
9	 0 8 291 10551408 1 0
10	 0 9 291 10551408 1 0
11	 0 10 291 10551408 1 0
3	 0 2 291 10551408 1 0
4	 0 3 291 10551408 1 291
5	 0 4 291 10551408 1 0
6	 0 5 291 10551408 1 0
8	 0 7 291 10551408 1 0
9	 0 8 292 10551408 1 0
10	 0 9 292 10551408 1 0
11	 0 10 292 10551408 1 0
3	 0 2 292 10551408 1 0
4	 0 3 292 10551408 1 292
5	 0 4 292 10551408 1 0
6	 0 5 292 10551408 1 0
8	 0 7 292 10551408 1 0
9	 0 8 293 10551408 1 0
10	 0 9 293 10551408 1 0
11	 0 10 293 10551408 1 0
3	 0 2 293 10551408 1 0
4	 0 3 293 10551408 1 293
5	 0 4 293 10551408 1 0
6	 0 5 293 10551408 1 0
8	 0 7 293 10551408 1 0
9	 0 8 294 10551408 1 0
10	 0 9 294 10551408 1 0
11	 0 10 294 10551408 1 0
3	 0 2 294 10551408 1 0
4	 0 3 294 10551408 1 294
5	 0 4 294 10551408 1 0
6	 0 5 294 10551408 1 0
8	 0 7 294 10551408 1 0
9	 0 8 295 10551408 1 0
10	 0 9 295 10551408 1 0
11	 0 10 295 10551408 1 0
3	 0 2 295 10551408 1 0
4	 0 3 295 10551408 1 295
5	 0 4 295 10551408 1 0
6	 0 5 295 10551408 1 0
8	 0 7 295 10551408 1 0
9	 0 8 296 10551408 1 0
10	 0 9 296 10551408 1 0
11	 0 10 296 10551408 1 0
3	 0 2 296 10551408 1 0
4	 0 3 296 10551408 1 296
5	 0 4 296 10551408 1 0
6	 0 5 296 10551408 1 0
8	 0 7 296 10551408 1 0
9	 0 8 297 10551408 1 0
10	 0 9 297 10551408 1 0
11	 0 10 297 10551408 1 0
3	 0 2 297 10551408 1 0
4	 0 3 297 10551408 1 297
5	 0 4 297 10551408 1 0
6	 0 5 297 10551408 1 0
8	 0 7 297 10551408 1 0
9	 0 8 298 10551408 1 0
10	 0 9 298 10551408 1 0
11	 0 10 298 10551408 1 0
3	 0 2 298 10551408 1 0
4	 0 3 298 10551408 1 298
5	 0 4 298 10551408 1 0
6	 0 5 298 10551408 1 0
8	 0 7 298 10551408 1 0
9	 0 8 299 10551408 1 0
10	 0 9 299 10551408 1 0
11	 0 10 299 10551408 1 0
3	 0 2 299 10551408 1 0
4	 0 3 299 10551408 1 299
5	 0 4 299 10551408 1 0
6	 0 5 299 10551408 1 0
8	 0 7 299 10551408 1 0
9	 0 8 300 10551408 1 0
10	 0 9 300 10551408 1 0
11	 0 10 300 10551408 1 0
3	 0 2 300 10551408 1 0
4	 0 3 300 10551408 1 300
5	 0 4 300 10551408 1 0
6	 0 5 300 10551408 1 0
8	 0 7 300 10551408 1 0
9	 0 8 301 10551408 1 0
10	 0 9 301 10551408 1 0
11	 0 10 301 10551408 1 0
3	 0 2 301 10551408 1 0
4	 0 3 301 10551408 1 301
5	 0 4 301 10551408 1 0
6	 0 5 301 10551408 1 0
8	 0 7 301 10551408 1 0
9	 0 8 302 10551408 1 0
10	 0 9 302 10551408 1 0
11	 0 10 302 10551408 1 0
3	 0 2 302 10551408 1 0
4	 0 3 302 10551408 1 302
5	 0 4 302 10551408 1 0
6	 0 5 302 10551408 1 0
8	 0 7 302 10551408 1 0
9	 0 8 303 10551408 1 0
10	 0 9 303 10551408 1 0
11	 0 10 303 10551408 1 0
3	 0 2 303 10551408 1 0
4	 0 3 303 10551408 1 303
5	 0 4 303 10551408 1 0
6	 0 5 303 10551408 1 0
8	 0 7 303 10551408 1 0
9	 0 8 304 10551408 1 0
10	 0 9 304 10551408 1 0
11	 0 10 304 10551408 1 0
3	 0 2 304 10551408 1 0
4	 0 3 304 10551408 1 304
5	 0 4 304 10551408 1 0
6	 0 5 304 10551408 1 0
8	 0 7 304 10551408 1 0
9	 0 8 305 10551408 1 0
10	 0 9 305 10551408 1 0
11	 0 10 305 10551408 1 0
3	 0 2 305 10551408 1 0
4	 0 3 305 10551408 1 305
5	 0 4 305 10551408 1 0
6	 0 5 305 10551408 1 0
8	 0 7 305 10551408 1 0
9	 0 8 306 10551408 1 0
10	 0 9 306 10551408 1 0
11	 0 10 306 10551408 1 0
3	 0 2 306 10551408 1 0
4	 0 3 306 10551408 1 306
5	 0 4 306 10551408 1 0
6	 0 5 306 10551408 1 0
8	 0 7 306 10551408 1 0
9	 0 8 307 10551408 1 0
10	 0 9 307 10551408 1 0
11	 0 10 307 10551408 1 0
3	 0 2 307 10551408 1 0
